"timestamp","price","ma5","ma10","macd","signalLine","rsi"
2023-08-29 09:00:12.014,27315.2064017135,26274.3137511825,26147.6348368835,73.2668709884238,-13.8313089139095,77.8084905459498
2023-08-29 13:00:47.17,27974.4187445299,26664.5851379454,26344.0810322288,207.296756943713,30.3943042576151,83.1318569335637
2023-08-29 17:00:52.79,27642.9839156344,26977.1971265373,26515.5745072299,283.504325037324,81.0163084135568,73.5755414515012
2023-08-29 21:01:30.82,27434.2617491476,27265.5370141366,26666.6789644895,323.330089322117,129.479064595269,68.254354995572
2023-08-30 01:00:47.954,27381.0468861224,27549.5835394296,26790.8998803485,346.602877516765,172.903827179568,66.9253856885844
2023-08-30 05:00:21.863,27437.9773368883,27574.1377264645,26924.2257388235,365.428113599119,211.408684463478,67.6510587679494
2023-08-30 09:00:04.184,27171.3145706156,27413.5168916817,27039.0510148135,354.740563777515,240.075060326286,60.9098721153919
2023-08-30 13:00:50.434,27202.6283410135,27325.4457767575,27151.3214516474,344.822464390301,261.024541139089,61.3963330619702
2023-08-30 17:00:51.963,27250.8404536715,27288.7615176623,27277.1492658994,336.968253465453,276.213283604362,62.1767826239547
2023-08-30 21:00:36.565,27189.4087115649,27250.4338827508,27400.0087110902,322.074037519076,285.385434387305,60.4984355434275
2023-08-31 01:00:49.536,27258.7076390329,27214.5799431797,27394.3588348221,312.262540179403,290.760855545724,61.7526540401956
2023-08-31 05:00:44.792,27204.312061052,27221.179441267,27317.3481664743,296.677673761762,291.944219188932,60.1385424022351
2023-08-31 09:00:44.997,27161.6810857935,27212.989990223,27269.2178834902,277.685604624614,289.092496276068,58.8404655746544
2023-08-31 13:00:41.695,26305.3559487489,27023.8930892384,27156.3273034503,191.330432919589,269.540083604772,40.1114788550204
2023-08-31 17:00:40.576,26011.4047360161,26788.2922941287,27019.3630884397,98.0437437256405,235.240815628946,35.8885362945847
2023-08-31 21:00:59.003,26067.5767592172,26550.0661181655,26882.3230306726,28.3195333164949,193.856559166456,37.2481101468523
2023-09-01 01:00:05.195,25977.5260561223,26304.7089171796,26762.9441792233,-33.8139586562538,148.322455601914,35.9325612034306
2023-09-01 05:00:53.192,25984.9464261762,26069.3619852561,26641.1759877395,-81.5167623496272,102.354612011606,36.1327336211576
2023-09-01 09:00:58.305,25794.6717703135,25967.2251495691,26495.5591194037,-133.140392920664,55.2556110251517,33.2628371758055
2023-09-01 13:01:03.156,25664.7915120135,25897.9025047685,26343.0973994486,-182.429806219105,7.7185275763004,31.4278742435828
2023-09-01 17:01:06.398,25789.7898431188,25842.3451215489,26196.2056198572,-208.996518929209,-35.6244817248014,35.1365091205709
2023-09-01 21:01:06.966,25769.3858514335,25800.7170806111,26052.7129988953,-229.056837125074,-74.3109528048559,34.8055981438085
2023-09-02 01:01:00.948,25798.3976064265,25763.4073166612,25916.3846509586,-239.848948280513,-107.418551899987,35.7324027262266
2023-09-02 05:01:01.97,25824.6440832324,25769.401779245,25868.313464407,-243.477248633961,-134.630291246782,36.6103689085542
2023-09-02 09:01:27.711,25862.0288139686,25808.849239636,25853.3758722022,-240.56300687341,-155.816834372108,37.9114523558652
2023-09-02 13:00:42.294,25791.9360560224,25809.2784822167,25825.8118018828,-241.129755337366,-172.879418565159,36.4028129530284
2023-09-02 17:01:33.194,25859.3642863871,25827.2741692074,25813.9956249092,-233.44698142292,-184.992931136711,38.9208454906097
